"Period","x","y","Bearing","Distance_km"
"2015-2020",-86.0718543690909,39.6233846253501,150.559341479051,17.5442524041998
"2015-2020",-86.069698412409,39.6233846253501,149.916129293554,17.6185426791469
"2015-2020",-86.0694289178238,39.6233846253501,149.836308460895,17.6279426685104
"2015-2020",-86.0691594232386,39.6233846253501,149.756616671988,17.6373677916176
"2015-2020",-86.0688899286533,39.6233846253501,149.677053921749,17.6468180081959
"2015-2020",-86.0721238636762,39.6231151307649,150.685851495247,17.5625906274214
"2015-2020",-86.0718543690909,39.6231151307649,150.6049474829,17.5717482807464
"2015-2020",-86.0721238636762,39.6228456361797,150.731250893106,17.5901088538581
"2015-2020",-86.0718543690909,39.6228456361797,150.650424975279,17.5992522238979
"2015-2020",-86.0721238636762,39.6225761415944,150.776522282408,17.6176350686938
"2015-2020",-86.4879540086951,39.6214981632535,246.327572684769,32.9309208452765
"2015-2020",-86.4979253083488,39.6212286686682,246.902484836914,33.6894069489849
"2015-2020",-86.4976558137636,39.6212286686682,246.886295195941,33.669241536154
"2015-2020",-86.4973863191783,39.6212286686682,246.870084090825,33.6490798387777
"2015-2020",-86.4971168245931,39.6212286686682,246.853851481451,33.6289218635367
"2015-2020",-86.4968473300079,39.6212286686682,246.837597327616,33.6087676171303
"2015-2020",-86.4965778354226,39.6212286686682,246.821321589019,33.5886171062696
"2015-2020",-86.4963083408374,39.6212286686682,246.805024225268,33.5684703376833
"2015-2020",-86.4960388462522,39.6212286686682,246.78870519588,33.5483273181129
"2015-2020",-86.4957693516669,39.6212286686682,246.772364460272,33.5281880543144
"2015-2020",-86.4928049112293,39.6212286686682,246.591172058122,33.3069059811809
"2015-2020",-86.4925354166441,39.6212286686682,246.574567648309,33.2868123192096
"2015-2020",-86.4922659220589,39.6212286686682,246.557940996116,33.2667225022318
"2015-2020",-86.4919964274736,39.6212286686682,246.541292059629,33.2466365372192
"2015-2020",-86.4917269328884,39.6212286686682,246.524620796831,33.2265544311549
"2015-2020",-86.4914574383032,39.6212286686682,246.507927165612,33.2064761910416
"2015-2020",-86.4911879437179,39.6212286686682,246.491211123763,33.1864018238966
"2015-2020",-86.4909184491327,39.6212286686682,246.474472628979,33.166331336754
"2015-2020",-86.4906489545475,39.6212286686682,246.457711638852,33.146264736659
"2015-2020",-86.4903794599622,39.6212286686682,246.440928110878,33.1262020306773
"2015-2020",-86.490109965377,39.6212286686682,246.424122002455,33.1061432258907
"2015-2020",-86.4898404707917,39.6212286686682,246.407293270879,33.0860883293909
"2015-2020",-86.4895709762065,39.6212286686682,246.39044187335,33.0660373482913
"2015-2020",-86.4879540086951,39.6212286686682,246.288855093658,32.9458140853446
"2015-2020",-86.4876845141099,39.6212286686682,246.271843827598,32.9257907125043
"2015-2020",-86.4979253083488,39.620959174083,246.864560040306,33.7039945365304
"2015-2020",-86.4976558137636,39.620959174083,246.848349863233,33.6838377782167
"2015-2020",-86.4973863191783,39.620959174083,246.832118206955,33.663684744173
"2015-2020",-86.4971168245931,39.620959174083,246.815865031363,33.6435354410909
"2015-2020",-86.4968473300079,39.620959174083,246.799590296258,33.6233898756795
"2015-2020",-86.4965778354226,39.620959174083,246.783293961342,33.60324805466
"2015-2020",-86.4963083408374,39.620959174083,246.766975986228,33.5831099847711
"2015-2020",-86.4960388462522,39.620959174083,246.750636330438,33.5629756727646
"2015-2020",-86.4957693516669,39.620959174083,246.734274953394,33.5428451254063
"2015-2020",-86.4954998570817,39.620959174083,246.717891814431,33.5227183494801
"2015-2020",-86.4928049112293,39.620959174083,246.552854504653,33.321659521853
"2015-2020",-86.4925354166441,39.620959174083,246.536229273405,33.301574683628
"2015-2020",-86.4922659220589,39.620959174083,246.519581784815,33.281493699405
"2015-2020",-86.4919964274736,39.620959174083,246.502911996975,33.2614165761655
"2015-2020",-86.4917269328884,39.620959174083,246.486219867876,33.2413433209025
"2015-2020",-86.4914574383032,39.620959174083,246.469505355414,33.2212739406292
"2015-2020",-86.4911879437179,39.620959174083,246.452768417388,33.2012084423725
"2015-2020",-86.4909184491327,39.620959174083,246.436009011498,33.1811468331777
"2015-2020",-86.4906489545475,39.620959174083,246.419227095344,33.1610891200993
"2015-2020",-86.4903794599622,39.620959174083,246.402422626429,33.1410353102133
"2015-2020",-86.490109965377,39.620959174083,246.38559556216,33.1209854106117
"2015-2020",-86.4898404707917,39.620959174083,246.368745859839,33.1009394283968
"2015-2020",-86.4895709762065,39.620959174083,246.351873476674,33.0808973706917
"2015-2020",-86.4979253083488,39.6206896794978,246.826656682871,33.7186024447839
"2015-2020",-86.4976558137636,39.6206896794978,246.810426009714,33.6984543456416
"2015-2020",-86.4973863191783,39.6206896794978,246.794173842384,33.6783099795769
"2015-2020",-86.4971168245931,39.6206896794978,246.777900140776,33.6581693532913
"2015-2020",-86.4968473300079,39.6206896794978,246.761604864694,33.6380324735034
"2015-2020",-86.4965778354226,39.6206896794978,246.745287973847,33.6178993469444
"2015-2020",-86.4963083408374,39.6206896794978,246.728949427851,33.5977699803634
"2015-2020",-86.4960388462522,39.6206896794978,246.712589186234,33.5776443805223
"2015-2020",-86.4957693516669,39.6206896794978,246.696207208422,33.5575225541968
"2015-2020",-86.4954998570817,39.6206896794978,246.679803453755,33.5374045081807
"2015-2020",-86.4928049112293,39.6206896794978,246.514559166697,33.3364334701311
"2015-2020",-86.4925354166441,39.6206896794978,246.497913155827,33.3163574601334
"2015-2020",-86.4922659220589,39.6206896794978,246.48124487275,33.2962853131357
"2015-2020",-86.4919964274736,39.6206896794978,246.464554275564,33.2762170361303
"2015-2020",-86.4917269328884,39.6206896794978,246.447841322269,33.25615263612
"2015-2020",-86.4914574383032,39.6206896794978,246.431105970766,33.2360921201283
"2015-2020",-86.4911879437179,39.6206896794978,246.414348178862,33.216035495192
"2015-2020",-86.4909184491327,39.6206896794978,246.397567904265,33.1959827683665
"2015-2020",-86.4906489545475,39.6206896794978,246.380765104581,33.1759339467168
"2015-2020",-86.4903794599622,39.6206896794978,246.363939737322,33.1558890373286
"2015-2020",-86.490109965377,39.6206896794978,246.3470917599,33.1358480473044
"2015-2020",-86.4898404707917,39.6206896794978,246.330221129628,33.1158109837563
"2015-2020",-86.4895709762065,39.6206896794978,246.31332780372,33.0957778538179
"2015-2020",-86.0715848745057,39.6206896794978,150.92959864469,17.8286254769421
"2015-2020",-86.0713153799205,39.6206896794978,150.849645221286,17.8377064802059
"2015-2020",-86.0710458853352,39.6206896794978,150.76981606065,17.8468126537336
"2015-2020",-86.0653864990453,39.6206896794978,149.122126172053,18.0437882066444
"2015-2020",-86.06511700446,39.6206896794978,149.045032376232,18.0534383399338
"2015-2020",-86.0648475098748,39.6206896794978,148.968062815928,18.0631127519006
"2015-2020",-86.4979253083488,39.6204201849125,246.788774779581,33.7332306473464
"2015-2020",-86.4976558137636,39.6204201849125,246.772523650353,33.7130912119934
"2015-2020",-86.4973863191783,39.6204201849125,246.756251012076,33.6929555185161
"2015-2020",-86.4971168245931,39.6204201849125,246.739956824648,33.6728235736263
"2015-2020",-86.4968473300079,39.6204201849125,246.72364104788,33.6526953840524
"2015-2020",-86.4965778354226,39.6204201849125,246.707303641484,33.6325709565362
"2015-2020",-86.4963083408374,39.6204201849125,246.690944565083,33.6124502978361
"2015-2020",-86.4960388462522,39.6204201849125,246.674563778207,33.5923334147239
"2015-2020",-86.4957693516669,39.6204201849125,246.65816124029,33.572220313986
"2015-2020",-86.4954998570817,39.6204201849125,246.641736910676,33.5521110024254
"2015-2020",-86.4928049112293,39.6204201849125,246.476286059126,33.3512277988956
"2015-2020",-86.4925354166441,39.6204201849125,246.459619310439,33.3311606215667
"2015-2020",-86.4922659220589,39.6204201849125,246.442930274777,33.3110973162269
"2015-2020",-86.4919964274736,39.6204201849125,246.426218910246,33.2910378898781
"2015-2020",-86.4917269328884,39.6204201849125,246.409485174852,33.2709823495332
"2015-2020",-86.4914574383032,39.6204201849125,246.392729026504,33.2509307022258
"2015-2020",-86.4911879437179,39.6204201849125,246.375950423015,33.2308829550033
"2015-2020",-86.4909184491327,39.6204201849125,246.359149322101,33.2108391149302
"2015-2020",-86.4906489545475,39.6204201849125,246.342325681376,33.1907991890822
"2015-2020",-86.4903794599622,39.6204201849125,246.32547945836,33.170763184555
"2015-2020",-86.490109965377,39.6204201849125,246.308610610474,33.1507311084612
"2015-2020",-86.4898404707917,39.6204201849125,246.291719095037,33.1307029679228
"2015-2020",-86.4895709762065,39.6204201849125,246.274804869271,33.1106787700835
"2015-2020",-86.4849895682575,39.6204201849125,245.983746414271,32.7708776378045
"2015-2020",-86.0653864990453,39.6204201849125,149.1682005245,18.0710218083868
"2015-2020",-86.06511700446,39.6204201849125,149.091173267765,18.0806574439258
"2015-2020",-86.0648475098748,39.6204201849125,149.01426980641,18.0903173372021
"2015-2020",-86.4979253083488,39.6201506903273,246.750914345317,33.7478791178289
"2015-2020",-86.4976558137636,39.6201506903273,246.734642800026,33.7277483508451
"2015-2020",-86.4973863191783,39.6201506903273,246.7183497309,33.7076213345264
"2015-2020",-86.4971168245931,39.6201506903273,246.702035097846,33.6874980755946
"2015-2020",-86.4968473300079,39.6201506903273,246.685698860676,33.6673785807881
"2015-2020",-86.4965778354226,39.6201506903273,246.669340979109,33.6472628568583
"2015-2020",-86.4963083408374,39.6201506903273,246.652961412773,33.6271509105743
"2015-2020",-86.4960388462522,39.6201506903273,246.636560121203,33.6070427487172
"2015-2020",-86.4957693516669,39.6201506903273,246.620137063839,33.5869383780835
"2015-2020",-86.4925354166441,39.6201506903273,246.421347752008,33.3459841407809
"2015-2020",-86.4922659220589,39.6201506903273,246.404638005658,33.3259296814928
"2015-2020",-86.4919964274736,39.6201506903273,246.387905915774,33.3058791101846
"2015-2020",-86.4917269328884,39.6201506903273,246.37115144037,33.2858324338793
"2015-2020",-86.4914574383032,39.6201506903273,246.354374537364,33.2657896596207
"2015-2020",-86.4911879437179,39.6201506903273,246.337575164576,33.2457507944659
"2015-2020",-86.4909184491327,39.6201506903273,246.320753279729,33.2257158454896
"2015-2020",-86.4906489545475,39.6201506903273,246.303908840445,33.2056848197777
"2015-2020",-86.4903794599622,39.6201506903273,246.287041804253,33.1856577244357
"2015-2020",-86.490109965377,39.6201506903273,246.270152128581,33.1656345665864
"2015-2020",-86.4898404707917,39.6201506903273,246.253239770756,33.1456153533618
"2015-2020",-86.4895709762065,39.6201506903273,246.23630468801,33.1256000919154
"2015-2020",-86.4847200736723,39.6201506903273,245.927537881377,32.7660093890384
"2015-2020",-86.0688899286533,39.6201506903273,150.225871831937,17.9754118700286
"2015-2020",-86.0686204340681,39.6201506903273,150.147306411835,17.9847144555509
"2015-2020",-86.0683509394829,39.6201506903273,150.06886445674,17.9940417792412
"2015-2020",-86.0680814448976,39.6201506903273,149.990545969199,18.0033938026501
"2015-2020",-86.0678119503124,39.6201506903273,149.912350949918,18.0127704873055
"2015-2020",-86.0675424557272,39.6201506903273,149.834279397759,18.0221717947147
"2015-2020",-86.0672729611419,39.6201506903273,149.756331309744,18.0315976863653
"2015-2020",-86.0670034665567,39.6201506903273,149.678506681087,18.0410481237227
"2015-2020",-86.0653864990453,39.6201506903273,149.214151061223,18.0982640474414
"2015-2020",-86.06511700446,39.6201506903273,149.137190363632,18.1078852242376
"2015-2020",-86.0648475098748,39.6201506903273,149.060353023004,18.1175306378167
"2015-2020",-86.0624220586077,39.6201506903273,148.374364059334,18.2054236270467
"2015-2020",-86.0621525640224,39.6201506903273,148.298758876273,18.2153092783552
"2015-2020",-86.0599966073406,39.6201506903273,147.698343337795,18.2952484051096
"2015-2020",-86.0597271127553,39.6201506903273,147.623843973615,18.3053469528268
"2015-2020",-86.4847200736723,39.6198811957421,245.888683346259,32.7811135827506
"2015-2020",-86.0688899286533,39.6198811957421,150.270793234281,18.002848189464
"2015-2020",-86.0686204340681,39.6198811957421,150.192300169499,18.0121366413698
"2015-2020",-86.0683509394829,39.6198811957421,150.113930118881,18.0214498085152
"2015-2020",-86.0680814448976,39.6198811957421,150.035683086024,18.0307876526042
"2015-2020",-86.0678119503124,39.6198811957421,149.957559072689,18.0401501353158
"2015-2020",-86.0675424557272,39.6198811957421,149.879558078802,18.0495372183095
"2015-2020",-86.0672729611419,39.6198811957421,149.801680102452,18.0589488632242
"2015-2020",-86.0670034665567,39.6198811957421,149.72392513993,18.0683850316764
"2015-2020",-86.0667339719714,39.6198811957421,149.646293185721,18.0778456852646
"2015-2020",-86.0653864990453,39.6198811957421,149.259978221775,18.1255148848613
"2015-2020",-86.06511700446,39.6198811957421,149.183084102251,18.1351216417872
"2015-2020",-86.0648475098748,39.6198811957421,149.106312902986,18.144752614529
"2015-2020",-86.0624220586077,39.6198811957421,148.420899748068,18.2325147172523
"2015-2020",-86.0621525640224,39.6198811957421,148.345356402331,18.2423857262191
"2015-2020",-86.0599966073406,39.6198811957421,147.7454203987,18.3222070302505
"2015-2020",-86.0597271127553,39.6198811957421,147.670979098896,18.332290766808
"2015-2020",-86.4847200736723,39.6196117011568,245.849852382095,32.7962382009837
"2015-2020",-86.0794002174775,39.6196117011568,153.469333974415,17.6882562069608
"2015-2020",-86.0791307228923,39.6196117011568,153.386157723099,17.6965381144761
"2015-2020",-86.0688899286533,39.6196117011568,150.315591627615,18.0302925641117
"2015-2020",-86.0686204340681,39.6196117011568,150.237170912693,18.0395669212402
"2015-2020",-86.0678119503124,39.6196117011568,150.002644175714,18.0675379938714
"2015-2020",-86.0675424557272,39.6196117011568,149.924713742002,18.0769108912699
"2015-2020",-86.0672729611419,39.6196117011568,149.846905881033,18.0863083282629
"2015-2020",-86.0670034665567,39.6196117011568,149.769220590163,18.0957302666176
"2015-2020",-86.0667339719714,39.6196117011568,149.691657864947,18.1051766680825
"2015-2020",-86.0653864990453,39.6196117011568,149.305682443984,18.1527742819257
"2015-2020",-86.06511700446,39.6196117011568,149.228854920326,18.1623666577201
"2015-2020",-86.0648475098748,39.6196117011568,149.152149881933,18.1719832283514
"2015-2020",-86.0624220586077,39.6196117011568,148.467312786334,18.2596147924366
"2015-2020",-86.0621525640224,39.6196117011568,148.391831313885,18.2694711976272
"2015-2020",-86.0599966073406,39.6196117011568,147.792375188855,18.3491749867061
"2015-2020",-86.0597271127553,39.6196117011568,147.717992003234,18.3592439504714
"2015-2020",-86.0794002174775,39.6193422065716,153.51082957979,17.7162372702441
"2015-2020",-86.0791307228923,39.6193422065716,153.427743825829,17.7245061356275
"2015-2020",-86.0624220586077,39.6193422065716,148.513603597709,18.286723812649
"2015-2020",-86.0621525640224,39.6193422065716,148.438184033344,18.2965656525012
"2015-2020",-86.0599966073406,39.6193422065716,147.839208121167,18.3761522333894
"2015-2020",-86.0597271127553,39.6193422065716,147.764883098326,18.3862064626062
"2015-2020",-86.0624220586077,39.6190727119863,148.559772604185,18.3138417381718
"2015-2020",-86.0621525640224,39.6190727119863,148.484414981544,18.3236690509951
"2015-2020",-86.0599966073406,39.6190727119863,147.885919607057,18.4031387294489
"2015-2020",-86.0597271127553,39.6190727119863,147.811652794401,18.413178262238
"2015-2020",-86.0721238636762,39.6179947336454,151.52701191772,18.0867675627892
"2015-2020",-86.4911879437179,39.6174557444749,245.95506310881,33.3955440631554
"2015-2020",-86.4882235032803,39.6174557444749,245.766506496992,33.1763620941389
"2015-2020",-86.0680814448976,39.6155692823783,150.741445842585,18.4701758477875
"2015-2020",-86.0678119503124,39.6155692823783,150.664457247078,18.479316287167
"2015-2020",-86.0675424557272,39.6155692823783,150.58758475176,18.4884809667916
"2015-2020",-86.0672729611419,39.6155692823783,150.510828370331,18.4976698506322
"2015-2020",-86.0670034665567,39.6155692823783,150.434188114792,18.5068829026352
"2015-2020",-86.0667339719714,39.6155692823783,150.357663995443,18.516120086724
"2015-2020",-86.0680814448976,39.615299787793,150.784551173743,18.4977037074199
"2015-2020",-86.0678119503124,39.615299787793,150.707633450118,18.5068305864829
"2015-2020",-86.0675424557272,39.615299787793,150.630831409116,18.5159816832779
"2015-2020",-86.0672729611419,39.615299787793,150.55414506532,18.5251569619167
"2015-2020",-86.0670034665567,39.615299787793,150.477574431628,18.5343563864853
"2015-2020",-86.0667339719714,39.615299787793,150.401119519237,18.5435799210469
"2015-2020",-86.057032166903,39.6104488852588,148.528680314757,19.3780806728763
"2015-2020",-86.057032166903,39.6101793906736,148.572236469388,19.4052013162351
"2015-2020",-86.057032166903,39.6099098960883,148.615684521046,19.4323303198896
"2015-2020",-86.484450579087,39.6096404015031,244.411633911528,33.3503699229484
"2015-2020",-86.4841810845018,39.6096404015031,244.393445353153,33.3307936727414
"2015-2020",-86.4839115899166,39.6096404015031,244.375232667512,33.3112218812499
"2015-2020",-86.4836420953313,39.6096404015031,244.356995810256,33.2916545563403
"2015-2020",-86.4833726007461,39.6096404015031,244.338734736934,33.2720917058912
"2015-2020",-86.4831031061609,39.6096404015031,244.320449402999,33.2525333378013
"2015-2020",-86.4828336115756,39.6096404015031,244.302139763803,33.2329794599833
"2015-2020",-86.057032166903,39.6096404015031,148.659024821905,19.4594676488733
"2015-2020",-86.4849895682575,39.6093709069179,244.410032481638,33.405406494938
"2015-2020",-86.4847200736723,39.6093709069179,244.391872703434,33.3858305847691
"2015-2020",-86.484450579087,39.6093709069179,244.373688876005,33.3662591264222
"2015-2020",-86.4841810845018,39.6093709069179,244.355480955219,33.3466921277379
"2015-2020",-86.4839115899166,39.6093709069179,244.337248896842,33.3271295965697
"2015-2020",-86.4836420953313,39.6093709069179,244.318992656545,33.307571540791
"2015-2020",-86.4833726007461,39.6093709069179,244.3007121899,33.2880179682888
"2015-2020",-86.4831031061609,39.6093709069179,244.282407452382,33.2684688869699
"2015-2020",-86.4828336115756,39.6093709069179,244.264078399365,33.2489243047553
"2015-2020",-86.057032166903,39.6093709069179,148.702257722885,19.4866132684048
"2015-2020",-86.4847200736723,39.6091014123326,244.35397106918,33.4017298801664
"2015-2020",-86.484450579087,39.6091014123326,244.335767933823,33.3821676670848
"2015-2020",-86.4841810845018,39.6091014123326,244.317540694859,33.3626099224449
"2015-2020",-86.4839115899166,39.6091014123326,244.299289308075,33.3430566541075
"2015-2020",-86.4836420953313,39.6091014123326,244.281013729165,33.3235078699545
"2015-2020",-86.4833726007461,39.6091014123326,244.262713913723,33.303963577881
"2015-2020",-86.4831031061609,39.6091014123326,244.244389817247,33.2844237858015
"2015-2020",-86.4828336115756,39.6091014123326,244.226041395132,33.2648885016448
"2015-2020",-86.4825641169904,39.6091014123326,244.207668602679,33.2453577333593
"2015-2020",-86.484450579087,39.6088319177474,244.297871095235,33.3980955173038
"2015-2020",-86.4841810845018,39.6088319177474,244.279624582302,33.3785470291934
"2015-2020",-86.4839115899166,39.6088319177474,244.261353911419,33.3590030261592
"2015-2020",-86.4836420953313,39.6088319177474,244.243059038301,33.3394635160913
"2015-2020",-86.4833726007461,39.6088319177474,244.224739918566,33.3199285068919
"2015-2020",-86.4831031061609,39.6088319177474,244.206396507733,33.3003980064843
"2015-2020",-86.4828336115756,39.6088319177474,244.188028761221,33.2808720228044
"2015-2020",-86.4825641169904,39.6088319177474,244.169636634353,33.2613505638088
"2015-2020",-86.0648475098748,39.607214950236,151.134979544155,19.433297966679
"2015-2020",-86.0645780152896,39.607214950236,151.061425958315,19.4423148802516
"2015-2020",-86.06511700446,39.6064064664803,151.329693742822,19.5071523614247
"2015-2020",-86.0648475098748,39.6064064664803,151.256233826826,19.5161080091408
"2015-2020",-86.0645780152896,39.6064064664803,151.182877081497,19.5250867850361
"2015-2020",-86.4863370411837,39.606136971895,244.048612945046,33.694747889987
"2015-2020",-86.4860675465984,39.606136971895,244.030344671091,33.6752603131108
"2015-2020",-86.4857980520132,39.606136971895,244.012052448898,33.6557772530262
"2015-2020",-86.485528557428,39.606136971895,243.99373623508,33.6362987175808
"2015-2020",-86.4852590628427,39.606136971895,243.975395986158,33.6168247146409
"2015-2020",-86.4849895682575,39.606136971895,243.957031658557,33.5973552520891
"2015-2020",-86.4847200736723,39.606136971895,243.938643208608,33.5778903378228
"2015-2020",-86.4833726007461,39.606136971895,243.846337588548,33.4806342683581
"2015-2020",-86.4831031061609,39.606136971895,243.82780348212,33.4611968105897
"2015-2020",-86.4828336115756,39.606136971895,243.809244944987,33.4417639568562
"2015-2020",-86.4825641169904,39.606136971895,243.790661932715,33.4223357151905
"2015-2020",-86.4822946224051,39.606136971895,243.772054400772,33.402912093638
"2015-2020",-86.4820251278199,39.606136971895,243.753422304531,33.3834931002656
"2015-2020",-86.06511700446,39.606136971895,151.369839093214,19.5347822571725
"2015-2020",-86.0648475098748,39.606136971895,151.296445102108,19.5437252787044
"2015-2020",-86.0645780152896,39.606136971895,151.223153925592,19.5526914074274
"2015-2020",-86.4876845141099,39.6058674773098,244.102190306741,33.8082809815716
"2015-2020",-86.4874150195246,39.6058674773098,244.084022447997,33.788780116499
"2015-2020",-86.4871455249394,39.6058674773098,244.065830847188,33.7692837377557
"2015-2020",-86.4866065357689,39.6058674773098,244.029376247694,33.7303044703673
"2015-2020",-86.4863370411837,39.6058674773098,244.01111316294,33.7108215973215
"2015-2020",-86.4860675465984,39.6058674773098,243.992826163981,33.6913432418022
"2015-2020",-86.4857980520132,39.6058674773098,243.974515207546,33.6718694116481
"2015-2020",-86.485528557428,39.6058674773098,243.956180250273,33.652400114715
"2015-2020",-86.4852590628427,39.6058674773098,243.937821248705,33.6329353588762
"2015-2020",-86.4849895682575,39.6058674773098,243.919438159294,33.6134751520218
"2015-2020",-86.4847200736723,39.6058674773098,243.901030938391,33.5940195020566
"2015-2020",-86.484450579087,39.6058674773098,243.882599542257,33.5745684169014
"2015-2020",-86.4841810845018,39.6058674773098,243.864143927059,33.5551219044966
"2015-2020",-86.4839115899166,39.6058674773098,243.845664048863,33.5356799727956
"2015-2020",-86.4836420953313,39.6058674773098,243.827159863646,33.5162426297718
"2015-2020",-86.4833726007461,39.6058674773098,243.808631327286,33.4968098834116
"2015-2020",-86.4831031061609,39.6058674773098,243.790078395566,33.4773817417216
"2015-2020",-86.4828336115756,39.6058674773098,243.771501024172,33.4579582127218
"2015-2020",-86.4825641169904,39.6058674773098,243.752899168696,33.4385393044521
"2015-2020",-86.4822946224051,39.6058674773098,243.734272784631,33.419125024966
"2015-2020",-86.4820251278199,39.6058674773098,243.715621827376,33.399715382337
"2015-2020",-86.4817556332347,39.6058674773098,243.696946252229,33.3803103846525
"2015-2020",-86.4814861386494,39.6058674773098,243.678246014395,33.3609100400192
"2015-2020",-86.0678119503124,39.6058674773098,152.148791539005,19.47439144191
"2015-2020",-86.4876845141099,39.6055979827246,244.064807709545,33.8243276641664
"2015-2020",-86.4874150195246,39.6055979827246,244.046621215129,33.8048359799141
"2015-2020",-86.4871455249394,39.6055979827246,244.028410969389,33.7853487905147
"2015-2020",-86.4868760303542,39.6055979827246,244.01017692945,33.7658661037494
"2015-2020",-86.4866065357689,39.6055979827246,243.991919052348,33.7463879274162
"2015-2020",-86.4863370411837,39.6055979827246,243.973637295025,33.7269142693306
"2015-2020",-86.4860675465984,39.6055979827246,243.955331614329,33.7074451373246
"2015-2020",-86.4857980520132,39.6055979827246,243.937001967015,33.687980539245
"2015-2020",-86.485528557428,39.6055979827246,243.918648309743,33.6685204829546
"2015-2020",-86.4852590628427,39.6055979827246,243.900270599082,33.649064976334
"2015-2020",-86.4849895682575,39.6055979827246,243.881868791504,33.6296140272804
"2015-2020",-86.4847200736723,39.6055979827246,243.863442843388,33.6101676437063
"2015-2020",-86.484450579087,39.6055979827246,243.844992711018,33.5907258335399
"2015-2020",-86.4841810845018,39.6055979827246,243.826518350585,33.5712886047288
"2015-2020",-86.4839115899166,39.6055979827246,243.808019718181,33.5518559652338
"2015-2020",-86.4836420953313,39.6055979827246,243.789496769807,33.5324279230351
"2015-2020",-86.4833726007461,39.6055979827246,243.770949461366,33.513004486127
"2015-2020",-86.4831031061609,39.6055979827246,243.752377748668,33.4935856625235
"2015-2020",-86.4828336115756,39.6055979827246,243.733781587423,33.4741714602513
"2015-2020",-86.4825641169904,39.6055979827246,243.715160933249,33.4547618873581
"2015-2020",-86.4822946224051,39.6055979827246,243.696515741665,33.4353569519042
"2015-2020",-86.4820251278199,39.6055979827246,243.677845968095,33.4159566619712
"2015-2020",-86.4817556332347,39.6055979827246,243.659151567865,33.3965610256527
"2015-2020",-86.4814861386494,39.6055979827246,243.640432496206,33.3771700510638
"2015-2020",-86.0694289178238,39.6055979827246,152.635878024779,19.4505393011747
"2015-2020",-86.0691594232386,39.6055979827246,152.560986636136,19.4590838557785
"2015-2020",-86.4876845141099,39.6053284881393,244.02744882088,33.8403932734885
"2015-2020",-86.4874150195246,39.6053284881393,244.009243733571,33.8209107722451
"2015-2020",-86.4871455249394,39.6053284881393,243.991014885773,33.8014327743654
"2015-2020",-86.4868760303542,39.6053284881393,243.972762234632,33.781959287638
"2015-2020",-86.4866065357689,39.6053284881393,243.954485737209,33.762490319868
"2015-2020",-86.4863370411837,39.6053284881393,243.936185350468,33.7430258788787
"2015-2020",-86.4860675465984,39.6053284881393,243.917861031281,33.7235659725092
"2015-2020",-86.4857980520132,39.6053284881393,243.899512736426,33.7041106086132
"2015-2020",-86.485528557428,39.6053284881393,243.881140422589,33.6846597950613
"2015-2020",-86.4852590628427,39.6053284881393,243.86274404636,33.6652135397413
"2015-2020",-86.4849895682575,39.6053284881393,243.844323564238,33.6457718505578
"2015-2020",-86.4847200736723,39.6053284881393,243.825878932624,33.6263347354304
"2015-2020",-86.484450579087,39.6053284881393,243.807410107828,33.6069022022945
"2015-2020",-86.4841810845018,39.6053284881393,243.788917046066,33.5874742591056
"2015-2020",-86.4839115899166,39.6053284881393,243.770399703455,33.5680509138309
"2015-2020",-86.4836420953313,39.6053284881393,243.75185803602,33.5486321744585
"2015-2020",-86.4833726007461,39.6053284881393,243.733291999691,33.5292180489899
"2015-2020",-86.4831031061609,39.6053284881393,243.714701550302,33.5098085454458
"2015-2020",-86.4828336115756,39.6053284881393,243.696086643589,33.4904036718606
"2015-2020",-86.4825641169904,39.6053284881393,243.677447235196,33.4710034362894
"2015-2020",-86.4822946224051,39.6053284881393,243.658783280669,33.4516078467997
"2015-2020",-86.4820251278199,39.6053284881393,243.640094735458,33.4322169114798
"2015-2020",-86.4817556332347,39.6053284881393,243.621381554915,33.4128306384308
"2015-2020",-86.4814861386494,39.6053284881393,243.602643694298,33.3934490357751
"2015-2020",-86.0554151993915,39.6053284881393,148.918798111726,19.9525975568234
"2015-2020",-86.0551457048063,39.6053284881393,148.849271397452,19.9623125479197
"2015-2020",-86.4868760303542,39.6050589935541,243.935371386082,33.7980713777366
"2015-2020",-86.4866065357689,39.6050589935541,243.917076311372,33.7786116206449
"2015-2020",-86.4863370411837,39.6050589935541,243.898757338341,33.7591563988537
"2015-2020",-86.4860675465984,39.6050589935541,243.880414423885,33.739705720209
"2015-2020",-86.4857980520132,39.6050589935541,243.862047524805,33.7202595925721
"2015-2020",-86.485528557428,39.6050589935541,243.84365659781,33.7008180238202
"2015-2020",-86.4852590628427,39.6050589935541,243.825241599516,33.6813810218492
"2015-2020",-86.4849895682575,39.6050589935541,243.806802486446,33.6619485945705
"2015-2020",-86.4847200736723,39.6050589935541,243.788339215026,33.6425207499109
"2015-2020",-86.484450579087,39.6050589935541,243.769851741591,33.6230974958134
"2015-2020",-86.4841810845018,39.6050589935541,243.75134002238,33.6036788402402
"2015-2020",-86.4839115899166,39.6050589935541,243.732804013537,33.584264791166
"2015-2020",-86.4836420953313,39.6050589935541,243.714243671112,33.5648553565863
"2015-2020",-86.4833726007461,39.6050589935541,243.69565895106,33.5454505445095
"2015-2020",-86.4831031061609,39.6050589935541,243.677049809241,33.5260503629638
"2015-2020",-86.4828336115756,39.6050589935541,243.658416201419,33.5066548199907
